"date","pos","id","artists","name","popularity"
"2024-01-13 11:06:50",47,"1Iq8oo9XkmmvCQiGOfORiz","Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",93
"2024-01-13 11:06:50",48,"4E63weMCaNZuGPEFMnuEi8","Tate McRae","exes",85
"2024-01-13 11:06:50",49,"2Zo1PcszsT9WQ0ANntJbID","Sabrina Carpenter","Feather",91
"2024-01-13 11:06:50",50,"6wf7Yu7cxBSPrRlWeSeK0Q","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]",94
"2024-01-14 11:06:43",1,"7gaA3wERFkFkgivjwbSvkG","Ariana Grande","yes, and?",85
"2024-01-14 11:06:43",2,"4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me",99
"2024-01-14 11:06:43",3,"52eIcoLUM25zbQupAZYoFh","21 Savage","redrum",77
"2024-01-14 11:06:43",4,"2yUzr8Sr6ldG8vmHhZwTnz","21 Savage,Travis Scott,Metro Boomin","née-nah",77
"2024-01-14 11:06:43",5,"0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season",96
"2024-01-14 11:06:43",6,"6x9pCndnXEoea0CMcfjs9W","21 Savage,Doja Cat","n.h.i.e.",76
"2024-01-14 11:06:43",7,"4KULAymBBJcPRpk1yO4dOG","Zach Bryan,Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)",93
"2024-01-14 11:06:43",8,"2FoahzOSxJnalPA8aBUme3","21 Savage","all of me",77
"2024-01-14 11:06:43",9,"3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy",100
"2024-01-14 11:06:43",10,"0R6NfOiLzLj4O5VbYSJAjf","Xavi","La Diabla",97
"2024-01-14 11:06:43",11,"3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine",98
"2024-01-14 11:06:43",12,"1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer",99
"2024-01-14 11:06:43",13,"47yD0e9MCRIB8dgUXPfyW3","21 Savage,Young Thug,Metro Boomin","pop ur shit",75
"2024-01-14 11:06:43",14,"6XaJfhwof7qIgbbXO5tIQI","Kali Uchis,Peso Pluma","Igual Que Un Ángel (with Peso Pluma)",75
"2024-01-14 11:06:43",15,"0fyP96TikhD9sM4eKqw5Yp","21 Savage,Lil Durk,Metro Boomin","dangerous",74
"2024-01-14 11:06:43",16,"1a73gcEg6h6Re6hHXoVltJ","Nicki Minaj","FTCU",90
"2024-01-14 11:06:43",17,"2K7sv1mno9PvbXVBpqvSKn","21 Savage","sneaky",75
"2024-01-14 11:06:43",18,"1udwFobQ1JoOdWPQrp2b6u","JID,21 Savage,Baby Tate","Surround Sound (feat. 21 Savage & Baby Tate)",94
"2024-01-14 11:06:43",19,"1yeB8MUNeLo9Ek1UEpsyz6","Drake,Sexyy Red,SZA","Rich Baby Daddy (feat. Sexyy Red & SZA)",91
"2024-01-14 11:06:43",20,"5PyDJG7SQRgWXefgexqIge","Doja Cat","Agora Hills",86
"2024-01-14 11:06:43",21,"4Xzq2WibDHR5Eufi21HlEZ","21 Savage,Brent Faiyaz","should've wore a bonnet",73
"2024-01-14 11:06:43",22,"3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange",91
"2024-01-14 11:06:43",23,"56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red",89
"2024-01-14 11:06:43",24,"5XVdHRf4CAJ2Jm0uMIy5qY","Xavi","La Víctima",95
"2024-01-14 11:06:43",25,"5wttBUDyaHAR5q9fYnN3YF","21 Savage,Summer Walker","prove it",73
"2024-01-14 11:06:43",26,"4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze",93
"2024-01-14 11:06:43",27,"4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean",93
"2024-01-14 11:06:43",28,"6rjuKpPydT2SxN15TZpV7r","Lil Tecca","500lbs",86
"2024-01-14 11:06:43",29,"4yLyVdEqV790aIXyGif85v","21 Savage","red sky",72
"2024-01-14 11:06:43",30,"2YSzYUF3jWqb9YP9VXmpjE","Drake,Yeat","IDGAF (feat. Yeat)",92
"2024-01-14 11:06:43",31,"7K3BhSpAxZBznislvUMVtn","Morgan Wallen","Last Night",86
"2024-01-14 11:06:43",32,"1kuGVB7EU95pJObxwvfwKS","Olivia Rodrigo","vampire",95
"2024-01-14 11:06:43",33,"6WzRpISELf3YglGAh7TXcG","The Weeknd,Playboi Carti,Madonna","Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series",94
"2024-01-14 11:06:43",34,"17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control",89
"2024-01-14 11:06:43",35,"6wsqVwoiVH2kde4k4KKAFU","Travis Scott","I KNOW ?",92
"2024-01-14 11:06:43",36,"5P1z8XwsCStb74emERTx9v","21 Savage","letter to my brudda",73
"2024-01-14 11:06:43",37,"7aqfrAY2p9BUSiupwk3svU","Drake,J. Cole","First Person Shooter (feat. J. Cole)",90
"2024-01-14 11:06:43",38,"6uTPdRrEDeH8Fyg5L5qmeU","Flo Milli","Never Lose Me",84
"2024-01-14 11:06:43",39,"4E64eAph6AYI98ucunrGH8","21 Savage","see the real",73
"2024-01-14 11:06:43",40,"7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator,Kali Uchis","See You Again (feat. Kali Uchis)",92
"2024-01-14 11:06:43",41,"68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz",91
"2024-01-14 11:06:43",42,"7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd,JENNIE,Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",97
"2024-01-14 11:06:43",43,"4tKGFmENO69tZR9ahgZu48","Sophie Ellis-Bextor","Murder On The Dancefloor",83
"2024-01-14 11:06:43",44,"1Iq8oo9XkmmvCQiGOfORiz","Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",93
"2024-01-14 11:06:43",45,"2Zo1PcszsT9WQ0ANntJbID","Sabrina Carpenter","Feather",91
"2024-01-14 11:06:43",46,"5KI7I4mEtulXcv5VQJaV35","21 Savage,Burna Boy,Metro Boomin","just like me",72
"2024-01-14 11:06:43",47,"1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill",92
"2024-01-14 11:06:43",48,"4E63weMCaNZuGPEFMnuEi8","Tate McRae","exes",85
"2024-01-14 11:06:43",49,"6wf7Yu7cxBSPrRlWeSeK0Q","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]",94
"2024-01-14 11:06:43",50,"3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White",91
"2024-01-15 11:07:50",1,"7gaA3wERFkFkgivjwbSvkG","Ariana Grande","yes, and?",89
"2024-01-15 11:07:50",2,"4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me",99
"2024-01-15 11:07:50",3,"52eIcoLUM25zbQupAZYoFh","21 Savage","redrum",81
"2024-01-15 11:07:50",4,"2yUzr8Sr6ldG8vmHhZwTnz","21 Savage,Travis Scott,Metro Boomin","née-nah",81
"2024-01-15 11:07:50",5,"0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season",96
"2024-01-15 11:07:50",6,"3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine",98
"2024-01-15 11:07:50",7,"4KULAymBBJcPRpk1yO4dOG","Zach Bryan,Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)",93
"2024-01-15 11:07:50",8,"0R6NfOiLzLj4O5VbYSJAjf","Xavi","La Diabla",97
"2024-01-15 11:07:50",9,"3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy",100
"2024-01-15 11:07:50",10,"6x9pCndnXEoea0CMcfjs9W","21 Savage,Doja Cat","n.h.i.e.",80
"2024-01-15 11:07:50",11,"1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer",99
"2024-01-15 11:07:50",12,"2FoahzOSxJnalPA8aBUme3","21 Savage","all of me",80
"2024-01-15 11:07:50",13,"6XaJfhwof7qIgbbXO5tIQI","Kali Uchis,Peso Pluma","Igual Que Un Ángel (with Peso Pluma)",80
"2024-01-15 11:07:50",14,"1a73gcEg6h6Re6hHXoVltJ","Nicki Minaj","FTCU",90
"2024-01-15 11:07:50",15,"1yeB8MUNeLo9Ek1UEpsyz6","Drake,Sexyy Red,SZA","Rich Baby Daddy (feat. Sexyy Red & SZA)",91
"2024-01-15 11:07:50",16,"1udwFobQ1JoOdWPQrp2b6u","JID,21 Savage,Baby Tate","Surround Sound (feat. 21 Savage & Baby Tate)",94
"2024-01-15 11:07:50",17,"5PyDJG7SQRgWXefgexqIge","Doja Cat","Agora Hills",86
"2024-01-15 11:07:50",18,"3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange",91
"2024-01-15 11:07:50",19,"47yD0e9MCRIB8dgUXPfyW3","21 Savage,Young Thug,Metro Boomin","pop ur shit",79
"2024-01-15 11:07:50",20,"5XVdHRf4CAJ2Jm0uMIy5qY","Xavi","La Víctima",95
"2024-01-15 11:07:50",21,"56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red",89
"2024-01-15 11:07:50",22,"6rjuKpPydT2SxN15TZpV7r","Lil Tecca","500lbs",86
"2024-01-15 11:07:50",23,"2K7sv1mno9PvbXVBpqvSKn","21 Savage","sneaky",79
"2024-01-15 11:07:50",24,"0fyP96TikhD9sM4eKqw5Yp","21 Savage,Lil Durk,Metro Boomin","dangerous",78
"2024-01-15 11:07:50",25,"6uTPdRrEDeH8Fyg5L5qmeU","Flo Milli","Never Lose Me",85
"2024-01-15 11:07:50",26,"2YSzYUF3jWqb9YP9VXmpjE","Drake,Yeat","IDGAF (feat. Yeat)",92
"2024-01-15 11:07:50",27,"6WzRpISELf3YglGAh7TXcG","The Weeknd,Playboi Carti,Madonna","Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series",95
"2024-01-15 11:07:50",28,"4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze",93
"2024-01-15 11:07:50",29,"1kuGVB7EU95pJObxwvfwKS","Olivia Rodrigo","vampire",95
"2024-01-15 11:07:50",30,"4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean",93
"2024-01-15 11:07:50",31,"7K3BhSpAxZBznislvUMVtn","Morgan Wallen","Last Night",86
"2024-01-15 11:07:50",32,"7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator,Kali Uchis","See You Again (feat. Kali Uchis)",92
"2024-01-15 11:07:50",33,"6wsqVwoiVH2kde4k4KKAFU","Travis Scott","I KNOW ?",92
"2024-01-15 11:07:50",34,"17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control",89
"2024-01-15 11:07:50",35,"7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd,JENNIE,Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",97
"2024-01-15 11:07:50",36,"4Xzq2WibDHR5Eufi21HlEZ","21 Savage,Brent Faiyaz","should've wore a bonnet",76
"2024-01-15 11:07:50",37,"4tKGFmENO69tZR9ahgZu48","Sophie Ellis-Bextor","Murder On The Dancefloor",84
"2024-01-15 11:07:50",38,"7aqfrAY2p9BUSiupwk3svU","Drake,J. Cole","First Person Shooter (feat. J. Cole)",90
"2024-01-15 11:07:50",39,"2Zo1PcszsT9WQ0ANntJbID","Sabrina Carpenter","Feather",92
"2024-01-15 11:07:50",40,"68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz",91
"2024-01-15 11:07:50",41,"3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White",91
"2024-01-15 11:07:50",42,"5wttBUDyaHAR5q9fYnN3YF","21 Savage,Summer Walker","prove it",76
"2024-01-15 11:07:50",43,"1Iq8oo9XkmmvCQiGOfORiz","Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",93
"2024-01-15 11:07:50",44,"1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill",92
"2024-01-15 11:07:50",45,"4yLyVdEqV790aIXyGif85v","21 Savage","red sky",76
"2024-01-15 11:07:50",46,"6wf7Yu7cxBSPrRlWeSeK0Q","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]",94
"2024-01-15 11:07:50",47,"4E63weMCaNZuGPEFMnuEi8","Tate McRae","exes",85
"2024-01-15 11:07:50",48,"6dBUzqjtbnIa1TwYbyw5CM","TV Girl","Lovers Rock",91
"2024-01-15 11:07:50",49,"3IznIgmXtrUaoPWpQTy5jB","TV Girl","Not Allowed",90
"2024-01-15 11:07:50",50,"0PAcdVzhPO4gq1Iym9ESnK","Morgan Wallen","Thinkin’ Bout Me",87
"2024-01-16 11:07:18",1,"7gaA3wERFkFkgivjwbSvkG","Ariana Grande","yes, and?",90
"2024-01-16 11:07:18",2,"4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me",99
"2024-01-16 11:07:18",3,"52eIcoLUM25zbQupAZYoFh","21 Savage","redrum",84
"2024-01-16 11:07:18",4,"0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season",96
"2024-01-16 11:07:18",5,"3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine",98
"2024-01-16 11:07:18",6,"2yUzr8Sr6ldG8vmHhZwTnz","21 Savage,Travis Scott,Metro Boomin","née-nah",83
"2024-01-16 11:07:18",7,"4KULAymBBJcPRpk1yO4dOG","Zach Bryan,Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)",93
"2024-01-16 11:07:18",8,"0R6NfOiLzLj4O5VbYSJAjf","Xavi","La Diabla",97
"2024-01-16 11:07:18",9,"3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy",100
"2024-01-16 11:07:18",10,"1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer",99
"2024-01-16 11:07:18",11,"6x9pCndnXEoea0CMcfjs9W","21 Savage,Doja Cat","n.h.i.e.",82
"2024-01-16 11:07:18",12,"6XaJfhwof7qIgbbXO5tIQI","Kali Uchis,Peso Pluma","Igual Que Un Ángel (with Peso Pluma)",82
"2024-01-16 11:07:18",13,"1a73gcEg6h6Re6hHXoVltJ","Nicki Minaj","FTCU",90
"2024-01-16 11:07:18",14,"1udwFobQ1JoOdWPQrp2b6u","JID,21 Savage,Baby Tate","Surround Sound (feat. 21 Savage & Baby Tate)",94
"2024-01-16 11:07:18",15,"3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange",91
"2024-01-16 11:07:18",16,"2FoahzOSxJnalPA8aBUme3","21 Savage","all of me",82
"2024-01-16 11:07:18",17,"1yeB8MUNeLo9Ek1UEpsyz6","Drake,Sexyy Red,SZA","Rich Baby Daddy (feat. Sexyy Red & SZA)",91
"2024-01-16 11:07:18",18,"5PyDJG7SQRgWXefgexqIge","Doja Cat","Agora Hills",86
"2024-01-16 11:07:18",19,"5XVdHRf4CAJ2Jm0uMIy5qY","Xavi","La Víctima",95
"2024-01-16 11:07:18",20,"6rjuKpPydT2SxN15TZpV7r","Lil Tecca","500lbs",86
"2024-01-16 11:07:18",21,"6uTPdRrEDeH8Fyg5L5qmeU","Flo Milli","Never Lose Me",85
"2024-01-16 11:07:18",22,"56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red",89
"2024-01-16 11:07:18",23,"4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean",93
"2024-01-16 11:07:18",24,"6WzRpISELf3YglGAh7TXcG","The Weeknd,Playboi Carti,Madonna","Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series",95
"2024-01-16 11:07:18",25,"7K3BhSpAxZBznislvUMVtn","Morgan Wallen","Last Night",86
"2024-01-16 11:07:18",26,"1kuGVB7EU95pJObxwvfwKS","Olivia Rodrigo","vampire",95
"2024-01-16 11:07:18",27,"2YSzYUF3jWqb9YP9VXmpjE","Drake,Yeat","IDGAF (feat. Yeat)",92
"2024-01-16 11:07:18",28,"4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze",93
"2024-01-16 11:07:18",29,"17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control",89
"2024-01-16 11:07:18",30,"6wsqVwoiVH2kde4k4KKAFU","Travis Scott","I KNOW ?",92
"2024-01-16 11:07:18",31,"7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator,Kali Uchis","See You Again (feat. Kali Uchis)",92
"2024-01-16 11:07:18",32,"7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd,JENNIE,Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",97
"2024-01-16 11:07:18",33,"47yD0e9MCRIB8dgUXPfyW3","21 Savage,Young Thug,Metro Boomin","pop ur shit",80
"2024-01-16 11:07:18",34,"3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White",91
"2024-01-16 11:07:18",35,"2Zo1PcszsT9WQ0ANntJbID","Sabrina Carpenter","Feather",92
"2024-01-16 11:07:18",36,"4tKGFmENO69tZR9ahgZu48","Sophie Ellis-Bextor","Murder On The Dancefloor",85
"2024-01-16 11:07:18",37,"0fyP96TikhD9sM4eKqw5Yp","21 Savage,Lil Durk,Metro Boomin","dangerous",80
"2024-01-16 11:07:18",38,"2K7sv1mno9PvbXVBpqvSKn","21 Savage","sneaky",80
"2024-01-16 11:07:18",39,"7aqfrAY2p9BUSiupwk3svU","Drake,J. Cole","First Person Shooter (feat. J. Cole)",90
"2024-01-16 11:07:18",40,"68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz",91
"2024-01-16 11:07:18",41,"6wf7Yu7cxBSPrRlWeSeK0Q","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]",94
"2024-01-16 11:07:18",42,"1Iq8oo9XkmmvCQiGOfORiz","Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",93
"2024-01-16 11:07:18",43,"6dBUzqjtbnIa1TwYbyw5CM","TV Girl","Lovers Rock",91
"2024-01-16 11:07:18",44,"1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill",92
"2024-01-16 11:07:18",45,"4E63weMCaNZuGPEFMnuEi8","Tate McRae","exes",85
"2024-01-16 11:07:18",46,"4Xzq2WibDHR5Eufi21HlEZ","21 Savage,Brent Faiyaz","should've wore a bonnet",78
"2024-01-16 11:07:18",47,"0PAcdVzhPO4gq1Iym9ESnK","Morgan Wallen","Thinkin’ Bout Me",87
"2024-01-16 11:07:18",48,"2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather",93
"2024-01-16 11:07:18",49,"3IznIgmXtrUaoPWpQTy5jB","TV Girl","Not Allowed",90
"2024-01-16 11:07:18",50,"42VsgItocQwOQC3XWZ8JNA","Travis Scott,Playboi Carti","FE!N (feat. Playboi Carti)",91
"2024-01-17 11:07:21",1,"7gaA3wERFkFkgivjwbSvkG","Ariana Grande","yes, and?",92
"2024-01-17 11:07:21",2,"52eIcoLUM25zbQupAZYoFh","21 Savage","redrum",86
"2024-01-17 11:07:21",3,"4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me",99
"2024-01-17 11:07:21",4,"0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season",96
"2024-01-17 11:07:21",5,"3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine",99
"2024-01-17 11:07:21",6,"2yUzr8Sr6ldG8vmHhZwTnz","21 Savage,Travis Scott,Metro Boomin","née-nah",84
"2024-01-17 11:07:21",7,"4KULAymBBJcPRpk1yO4dOG","Zach Bryan,Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)",93
"2024-01-17 11:07:21",8,"0R6NfOiLzLj4O5VbYSJAjf","Xavi","La Diabla",98
"2024-01-17 11:07:21",9,"3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy",100
"2024-01-17 11:07:21",10,"6XaJfhwof7qIgbbXO5tIQI","Kali Uchis,Peso Pluma","Igual Que Un Ángel (with Peso Pluma)",84
"2024-01-17 11:07:21",11,"1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer",99
"2024-01-17 11:07:21",12,"6x9pCndnXEoea0CMcfjs9W","21 Savage,Doja Cat","n.h.i.e.",83
"2024-01-17 11:07:21",13,"1a73gcEg6h6Re6hHXoVltJ","Nicki Minaj","FTCU",90
"2024-01-17 11:07:21",14,"1udwFobQ1JoOdWPQrp2b6u","JID,21 Savage,Baby Tate","Surround Sound (feat. 21 Savage & Baby Tate)",94
"2024-01-17 11:07:21",15,"6uTPdRrEDeH8Fyg5L5qmeU","Flo Milli","Never Lose Me",86
"2024-01-17 11:07:21",16,"3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange",91
"2024-01-17 11:07:21",17,"2FoahzOSxJnalPA8aBUme3","21 Savage","all of me",83
"2024-01-17 11:07:21",18,"5XVdHRf4CAJ2Jm0uMIy5qY","Xavi","La Víctima",95
"2024-01-17 11:07:21",19,"1yeB8MUNeLo9Ek1UEpsyz6","Drake,Sexyy Red,SZA","Rich Baby Daddy (feat. Sexyy Red & SZA)",91
"2024-01-17 11:07:21",20,"6rjuKpPydT2SxN15TZpV7r","Lil Tecca","500lbs",86
"2024-01-17 11:07:21",21,"5PyDJG7SQRgWXefgexqIge","Doja Cat","Agora Hills",86
"2024-01-17 11:07:21",22,"2YSzYUF3jWqb9YP9VXmpjE","Drake,Yeat","IDGAF (feat. Yeat)",92
"2024-01-17 11:07:21",23,"6WzRpISELf3YglGAh7TXcG","The Weeknd,Playboi Carti,Madonna","Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series",95
"2024-01-17 11:07:21",24,"3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White",91
"2024-01-17 11:07:21",25,"4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean",93
"2024-01-17 11:07:21",26,"6wsqVwoiVH2kde4k4KKAFU","Travis Scott","I KNOW ?",92
"2024-01-17 11:07:21",27,"17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control",89
"2024-01-17 11:07:21",28,"56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red",89
"2024-01-17 11:07:21",29,"7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd,JENNIE,Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",97
"2024-01-17 11:07:21",30,"4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze",93
"2024-01-17 11:07:21",31,"7K3BhSpAxZBznislvUMVtn","Morgan Wallen","Last Night",86
"2024-01-17 11:07:21",32,"1kuGVB7EU95pJObxwvfwKS","Olivia Rodrigo","vampire",95
"2024-01-17 11:07:21",33,"7aqfrAY2p9BUSiupwk3svU","Drake,J. Cole","First Person Shooter (feat. J. Cole)",90
"2024-01-17 11:07:21",34,"2Zo1PcszsT9WQ0ANntJbID","Sabrina Carpenter","Feather",92
"2024-01-17 11:07:21",35,"7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator,Kali Uchis","See You Again (feat. Kali Uchis)",92
"2024-01-17 11:07:21",36,"4tKGFmENO69tZR9ahgZu48","Sophie Ellis-Bextor","Murder On The Dancefloor",86
"2024-01-17 11:07:21",37,"68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz",91
"2024-01-17 11:07:21",38,"47yD0e9MCRIB8dgUXPfyW3","21 Savage,Young Thug,Metro Boomin","pop ur shit",81
"2024-01-17 11:07:21",39,"6wf7Yu7cxBSPrRlWeSeK0Q","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]",94
"2024-01-17 11:07:21",40,"0fyP96TikhD9sM4eKqw5Yp","21 Savage,Lil Durk,Metro Boomin","dangerous",81
"2024-01-17 11:07:21",41,"6dBUzqjtbnIa1TwYbyw5CM","TV Girl","Lovers Rock",91
"2024-01-17 11:07:21",42,"2K7sv1mno9PvbXVBpqvSKn","21 Savage","sneaky",82
"2024-01-17 11:07:21",43,"1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill",92
"2024-01-17 11:07:21",44,"4HMop4Re0iucehmF7mgV27","4batz","act ii: date @ 8",83
"2024-01-17 11:07:21",45,"3IznIgmXtrUaoPWpQTy5jB","TV Girl","Not Allowed",90
"2024-01-17 11:07:21",46,"4E63weMCaNZuGPEFMnuEi8","Tate McRae","exes",86
"2024-01-17 11:07:21",47,"42VsgItocQwOQC3XWZ8JNA","Travis Scott,Playboi Carti","FE!N (feat. Playboi Carti)",91
"2024-01-17 11:07:21",48,"1Iq8oo9XkmmvCQiGOfORiz","Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",93
"2024-01-17 11:07:21",49,"0PAcdVzhPO4gq1Iym9ESnK","Morgan Wallen","Thinkin’ Bout Me",87
"2024-01-17 11:07:21",50,"6CvTEtGagmzQvkUzzyKR9k","Fuerza Regida,Marshmello","HARLEY QUINN",95
"2024-01-18 11:07:58",1,"7gaA3wERFkFkgivjwbSvkG","Ariana Grande","yes, and?",93
"2024-01-18 11:07:58",2,"4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me",99
"2024-01-18 11:07:58",3,"52eIcoLUM25zbQupAZYoFh","21 Savage","redrum",87
"2024-01-18 11:07:58",4,"0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season",96
"2024-01-18 11:07:58",5,"3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine",99
"2024-01-18 11:07:58",6,"4KULAymBBJcPRpk1yO4dOG","Zach Bryan,Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)",93
"2024-01-18 11:07:58",7,"0R6NfOiLzLj4O5VbYSJAjf","Xavi","La Diabla",98
"2024-01-18 11:07:58",8,"2yUzr8Sr6ldG8vmHhZwTnz","21 Savage,Travis Scott,Metro Boomin","née-nah",85
"2024-01-18 11:07:58",9,"6XaJfhwof7qIgbbXO5tIQI","Kali Uchis,Peso Pluma","Igual Que Un Ángel (with Peso Pluma)",86
"2024-01-18 11:07:58",10,"3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy",100
"2024-01-18 11:07:58",11,"1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer",99
"2024-01-18 11:07:58",12,"6uTPdRrEDeH8Fyg5L5qmeU","Flo Milli","Never Lose Me",86
"2024-01-18 11:07:58",13,"1a73gcEg6h6Re6hHXoVltJ","Nicki Minaj","FTCU",90
"2024-01-18 11:07:58",14,"6x9pCndnXEoea0CMcfjs9W","21 Savage,Doja Cat","n.h.i.e.",85
"2024-01-18 11:07:58",15,"3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange",91
"2024-01-18 11:07:58",16,"1udwFobQ1JoOdWPQrp2b6u","JID,21 Savage,Baby Tate","Surround Sound (feat. 21 Savage & Baby Tate)",94
"2024-01-18 11:07:58",17,"5XVdHRf4CAJ2Jm0uMIy5qY","Xavi","La Víctima",95
"2024-01-18 11:07:58",18,"1yeB8MUNeLo9Ek1UEpsyz6","Drake,Sexyy Red,SZA","Rich Baby Daddy (feat. Sexyy Red & SZA)",91
"2024-01-18 11:07:58",19,"5PyDJG7SQRgWXefgexqIge","Doja Cat","Agora Hills",86
"2024-01-18 11:07:58",20,"6rjuKpPydT2SxN15TZpV7r","Lil Tecca","500lbs",86
"2024-01-18 11:07:58",21,"6WzRpISELf3YglGAh7TXcG","The Weeknd,Playboi Carti,Madonna","Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series",95
"2024-01-18 11:07:58",22,"2YSzYUF3jWqb9YP9VXmpjE","Drake,Yeat","IDGAF (feat. Yeat)",92
